Roll Around 40bpm,https://www.youtube.com/watch?v=C2Q1YRFqJ5c
Roll Around 40bpm with counting,https://www.youtube.com/watch?v=RDi2W_wGcAo
Easy 73bpm,https://www.youtube.com/watch?v=I3TOAQZI5qg&pp=0gcJCbAJAYcqIYzv
Easy 58bpm,https://www.youtube.com/watch?v=G_EyzHYmlMg
Easy 58bpm with counting,https://www.youtube.com/watch?v=0Ed1oX-wpzY&pp=0gcJCbAJAYcqIYzv
Ready Set 110bpm,https://www.youtube.com/watch?v=JmnGK0lwnrA
Scooter Part 2 90bpm,https://www.youtube.com/watch?v=f4EQw7QBGCo
Scooter Part 2 80bpm,https://www.youtube.com/watch?v=g9ezFvWm3Ic
Scooter Part 2 70bpm,https://www.youtube.com/watch?v=35b5yzCRiLQ
Scooter Part 2 60bpm,https://www.youtube.com/watch?v=_WAByPUjSr8
Scooter Part 2 50bpm,https://www.youtube.com/watch?v=P0sb_AzlFGM
Scooter Part 2 50bpm with counting,https://www.youtube.com/watch?v=3WJmW--ewZs
Ready Set 90bpm,https://www.youtube.com/watch?v=fW6bUx7_8go&pp=0gcJCbAJAYcqIYzv
Ready Set 70bpm,https://www.youtube.com/watch?v=VzuVFL99XtI
Ready Set 60bpm with counting,https://www.youtube.com/watch?v=raNbDHOlnI4
Scooter Part 1 90bpm,https://www.youtube.com/watch?v=OMvH2crlaOw&pp=0gcJCbAJAYcqIYzv
Scooter Part 1 80bpm,https://www.youtube.com/watch?v=BjujoFhkMiY
Scooter Part 1 70bpm,https://www.youtube.com/watch?v=2UmybeFOnks
Scooter Part 1 60bpm,https://www.youtube.com/watch?v=CCioxS9-mx0
Scooter Part 1 50bpm,https://www.youtube.com/watch?v=vGYPeOpC59o
Scooter Part 1 50bpm with counting,https://www.youtube.com/watch?v=eDQYNJTMsP8
Walk On 60bpm,https://www.youtube.com/watch?v=rhtAASVLFnI&pp=0gcJCbAJAYcqIYzv
Walk On 50bpm,https://www.youtube.com/watch?v=OSf0NrOc8L8
Walk On 40bpm,https://www.youtube.com/watch?v=Hb-L6SXxqig
Walk On 40bpm with counting,https://www.youtube.com/watch?v=xgEo6YIQRLU
A Minor Downfall 72bpm,https://www.youtube.com/watch?v=0RVr3t1kzOo
A Minor Downfall 65bpm,https://www.youtube.com/watch?v=bXRMV0mso64
A Minor Downfall 60bpm,https://www.youtube.com/watch?v=qMnIPpV0fec
A Minor Downfall 40bpm with counting,https://www.youtube.com/watch?v=1sfJPodvMx8
Sunday Strut 90bpm,https://www.youtube.com/watch?v=kmq1HlJQFBk
Sunday Strut 80bpm,https://www.youtube.com/watch?v=opaOc6WARKQ
Sunday Strut 70bpm,https://www.youtube.com/watch?v=U0zxfOBHMUY
Sunday Strut 60bpm,https://www.youtube.com/watch?v=0XPKUfQjEg4
Sunday Strut 45bpm,https://www.youtube.com/watch?v=dZTuIhnhEiY&pp=0gcJCbAJAYcqIYzv
Sunday Strut 45bpm with counting,https://www.youtube.com/watch?v=NAjVfvvIW7w
Slash & Run 120bpm,https://www.youtube.com/watch?v=-QvdkPvJGOo
Slash & Run 85bpm,https://www.youtube.com/watch?v=9X-Vyx7JRwY
Slash & Run 65bpm,https://www.youtube.com/watch?v=JldyYQf7aC8
Slash & Run 65bpm with counting,https://www.youtube.com/watch?v=uS8YM-QK6ow
Up & Runnin' 120bpm,https://www.youtube.com/watch?v=8-oOxpOpaGU
Up & Runnin' 110bpm,https://www.youtube.com/watch?v=P6PwXlTeNdM
